business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,inspection_year,inspection_month,inspection_day
2233,94108.0,37.795564,-122.40808999999999,81.0,103145.0,3.0,2019,7,8
66297,94110.0,37.742073,-122.422133,86.0,103103.0,3.0,2018,6,4
34839,94102.0,37.782672,-122.419026,79.0,103150.0,4.0,2017,1,9
66705,94118.0,37.781208,-122.462432,71.0,103103.0,3.0,2019,9,11
628,94115.0,37.786407000000004,-122.44005700000001,79.0,103143.0,4.0,2019,7,29
69606,94112.0,37.715905,-122.441373,77.0,103124.0,1.0,2019,9,30
36022,94124.0,37.743419,-122.383536,73.0,103114.0,1.0,2017,2,23
36022,94124.0,37.743419,-122.383536,86.0,103145.0,3.0,2019,7,23
4803,94134.0,37.730527,-122.40486100000001,82.0,103138.0,3.0,2017,7,26
2580,94103.0,37.773174,-122.40311000000001,92.0,103150.0,4.0,2019,8,5
36022,94124.0,37.743419,-122.383536,73.0,103154.0,1.0,2017,2,23
57579,94112.0,37.723457,-122.43748000000001,76.0,103138.0,3.0,2018,4,17
69753,94115.0,37.788834,-122.43401999999999,96.0,103139.0,3.0,2019,8,6
9232,94115.0,37.781974,-122.432474,86.0,103154.0,1.0,2019,5,31
2369,94110.0,37.750374,-122.420456,90.0,103154.0,1.0,2019,3,25
36618,94122.0,37.765384000000005,-122.47812900000001,90.0,103119.0,4.0,2019,6,27
27472,94111.0,37.8032,-122.402841,89.0,103144.0,2.0,2019,8,28
3892,94103.0,37.792875,-122.396728,83.0,103105.0,3.0,2019,7,10
68036,94108.0,37.789763,-122.41178700000002,92.0,103144.0,2.0,2019,9,30
6500,94115.0,37.788638,-122.442217,84.0,103133.0,1.0,2019,8,5
33125,94108.0,37.790946999999996,-122.404026,75.0,103105.0,3.0,2019,8,21
7711,94118.0,37.782784,-122.467028,79.0,103149.0,1.0,2017,6,28
1337,94110.0,37.744726,-122.420395,84.0,103103.0,3.0,2019,7,29
10540,94111.0,37.795225,-122.39376999999999,72.0,103102.0,1.0,2017,6,5
68026,94108.0,37.789763,-122.41178700000002,92.0,103154.0,1.0,2019,2,1
2766,94112.0,37.721191,-122.43755,80.0,103144.0,2.0,2019,6,14
64667,94110.0,37.763156,-122.410351,92.0,103124.0,1.0,2019,9,10
4797,94110.0,37.739053000000006,-122.416683,92.0,103149.0,1.0,2019,2,7
2106,94102.0,37.786693,-122.413367,94.0,103120.0,3.0,2019,6,7
37090,94103.0,37.772008,-122.413803,85.0,103114.0,1.0,2019,8,6
38564,94107.0,37.780914,-122.39638899999999,87.0,103157.0,2.0,2019,8,22
164,94104.0,37.789064,-122.40286100000002,96.0,103124.0,1.0,2018,8,31
36730,94118.0,37.783148,-122.46066100000002,96.0,103144.0,2.0,2019,5,23
1994,94112.0,37.715469,-122.441846,85.0,103102.0,1.0,2019,6,17
59577,94103.0,37.784848,-122.406892,81.0,103150.0,4.0,2019,9,30
59577,94103.0,37.784848,-122.406892,81.0,103103.0,3.0,2019,9,30
37090,94103.0,37.772008,-122.413803,85.0,103154.0,1.0,2019,8,6
2836,94133.0,37.808240000000005,-122.41018899999999,94.0,103133.0,1.0,2019,7,22
1571,94111.0,37.803208000000005,-122.402534,89.0,103119.0,4.0,2019,8,28
66687,94132.0,37.733944,-122.49043799999998,96.0,103154.0,1.0,2019,9,12
58,94111.0,37.794483,-122.396584,83.0,103102.0,1.0,2019,6,27
1850,94111.0,37.800178,-122.40131699999999,82.0,103120.0,3.0,2019,9,5
489,94133.0,37.796718,-122.40871399999999,80.0,103109.0,1.0,2019,9,3
11379,94117.0,37.774824,-122.436094,79.0,103119.0,4.0,2018,4,24
14071,94107.0,37.776858000000004,-122.394729,85.0,103120.0,3.0,2019,7,16
7711,94118.0,37.782784,-122.467028,72.0,103119.0,4.0,2019,7,31
2555,94123.0,37.797578,-122.43188300000001,83.0,103142.0,1.0,2019,1,31
2249,94104.0,37.789552,-122.401999,88.0,103120.0,3.0,2019,7,12
2017,94115.0,37.788146999999995,-122.433637,84.0,103119.0,4.0,2019,1,4
236,94133.0,37.800543,-122.40878400000001,94.0,103129.0,4.0,2019,7,11
2325,94117.0,37.769428000000005,-122.451604,72.0,103103.0,3.0,2018,6,15
69403,94110.0,37.756698,-122.418951,90.0,103142.0,1.0,2019,6,13
68160,94109.0,37.789072999999995,-122.42378400000001,78.0,103133.0,1.0,2019,6,24
65561,94133.0,37.795873,-122.407495,88.0,103124.0,1.0,2019,7,23
38379,94110.0,37.762344,-122.41938600000002,90.0,103142.0,1.0,2019,7,17
68366,94103.0,37.766324,-122.417565,92.0,103144.0,2.0,2019,6,6
6800,94134.0,37.724053000000005,-122.402069,87.0,103103.0,3.0,2019,8,12
10877,94118.0,37.783038,-122.46298200000001,48.0,103126.0,3.0,2019,7,1
59637,94110.0,37.758913,-122.412426,89.0,103105.0,3.0,2019,7,25
393,94112.0,37.719691999999995,-122.438575,81.0,103103.0,3.0,2019,8,29
3557,94108.0,37.790306,-122.40546599999999,89.0,103124.0,1.0,2019,7,19
67427,94109.0,37.788603,-122.42073700000002,92.0,103116.0,3.0,2019,7,19
2945,94133.0,37.797868,-122.40719399999999,80.0,103157.0,2.0,2016,10,12
606,94121.0,37.781624,-122.492609,75.0,103120.0,3.0,2019,7,23
66297,94110.0,37.742073,-122.422133,86.0,103109.0,1.0,2018,6,4
2766,94112.0,37.721191,-122.43755,80.0,103156.0,2.0,2019,6,14
39398,94110.0,37.746953000000005,-122.418954,83.0,103124.0,1.0,2019,6,13
2638,94103.0,37.764814,-122.42308899999999,81.0,103157.0,2.0,2019,7,17
66276,94124.0,37.722776,-122.39286399999999,76.0,103105.0,3.0,2019,7,10
64454,94105.0,37.787925,-122.400953,80.0,103124.0,1.0,2019,6,25
1970,94122.0,37.763467999999996,-122.480646,79.0,103114.0,1.0,2019,7,18
393,94112.0,37.719691999999995,-122.438575,81.0,103119.0,4.0,2019,8,29
3862,94134.0,37.728458,-122.40399099999999,66.0,103161.0,1.0,2017,1,4
4558,94110.0,37.751356,-122.41841399999998,87.0,103131.0,1.0,2019,9,19
13218,94107.0,37.782503999999996,-122.392843,90.0,103120.0,3.0,2019,8,13
226,94111.0,37.799594,-122.400586,74.0,103138.0,3.0,2019,9,5
1672,94105.0,37.792308,-122.393809,88.0,103157.0,2.0,2019,6,27
1671,94107.0,37.757948,-122.38886200000002,92.0,103133.0,1.0,2019,6,24
3982,94103.0,37.771501,-122.413439,86.0,103154.0,1.0,2019,8,1
2721,94114.0,37.766814000000004,-122.428846,84.0,103144.0,2.0,2019,8,21
67558,94103.0,37.774722,-122.40676100000002,94.0,103161.0,1.0,2019,6,6
9232,94115.0,37.781974,-122.432474,80.0,103102.0,1.0,2018,5,25
2717,94118.0,37.782823,-122.46635900000001,76.0,103102.0,1.0,2019,1,25
37168,94103.0,37.781664,-122.40477800000001,80.0,103105.0,3.0,2019,9,9
37482,94127.0,37.740144,-122.46656899999999,85.0,103102.0,1.0,2019,1,9
9745,94115.0,37.782808,-122.432577,98.0,103145.0,3.0,2019,6,14
59828,94102.0,37.783268,-122.41055300000001,55.0,103144.0,2.0,2019,8,20
1710,94108.0,37.787936,-122.40671200000001,90.0,103141.0,3.0,2017,2,21
69606,94112.0,37.715905,-122.441373,77.0,103119.0,4.0,2019,9,30
37407,94110.0,37.756771,-122.421019,78.0,103142.0,1.0,2019,6,13
2797,94109.0,37.785358,-122.421357,74.0,103103.0,3.0,2017,6,15
3522,94108.0,37.794958,-122.40636699999999,92.0,103161.0,1.0,2019,9,10
3743,94118.0,37.781233,-122.45718500000001,90.0,103124.0,1.0,2019,6,5
2233,94108.0,37.795564,-122.40808999999999,81.0,103124.0,1.0,2019,7,8
891,94108.0,37.795078000000004,-122.40743300000001,84.0,103124.0,1.0,2019,8,5
65382,94122.0,37.763983,-122.46708999999998,78.0,103133.0,1.0,2019,9,3
65679,94134.0,37.72618,-122.40308200000001,85.0,103144.0,2.0,2019,9,10
606,94121.0,37.781624,-122.492609,75.0,103124.0,1.0,2019,7,23
39398,94110.0,37.746953000000005,-122.418954,83.0,103144.0,2.0,2019,6,13
39810,94118.0,37.782778,-122.468341,88.0,103144.0,2.0,2019,9,10
3409,94105.0,37.792604,-122.39226799999999,87.0,103144.0,2.0,2019,7,10
36730,94118.0,37.783148,-122.46066100000002,96.0,103162.0,1.0,2018,1,31
68394,94110.0,37.763628000000004,-122.416652,96.0,103124.0,1.0,2019,8,28
37407,94110.0,37.756771,-122.421019,78.0,103144.0,2.0,2019,6,13
5016,94133.0,37.795202,-122.413169,78.0,103142.0,1.0,2019,8,16
7456,94111.0,37.795225,-122.39376999999999,94.0,103144.0,2.0,2019,6,6
3183,94122.0,37.763964,-122.46763899999999,89.0,103119.0,4.0,2019,6,26
1000,94110.0,37.755282,-122.420493,72.0,103142.0,1.0,2019,6,17
4782,94107.0,37.784557,-122.39793200000001,78.0,103109.0,1.0,2019,6,27
2352,94110.0,37.755013,-122.41866499999999,92.0,103153.0,3.0,2019,7,22
5016,94133.0,37.795202,-122.413169,78.0,103120.0,3.0,2019,8,16
9948,94107.0,37.780934,-122.399772,88.0,103154.0,1.0,2019,8,30
3221,94122.0,37.764108,-122.46551200000002,90.0,103161.0,1.0,2018,6,8
27350,94110.0,37.761965000000004,-122.417948,75.0,103109.0,1.0,2019,6,27
489,94133.0,37.796718,-122.40871399999999,80.0,103131.0,1.0,2019,9,3
36730,94118.0,37.783148,-122.46066100000002,96.0,103144.0,2.0,2018,1,31
7748,94124.0,37.730164,-122.39911399999998,90.0,103124.0,1.0,2019,6,7
2690,94110.0,37.745515999999995,-122.420004,87.0,103157.0,2.0,2019,7,8
4555,94123.0,37.799934,-122.442977,94.0,103154.0,1.0,2017,11,28
67558,94103.0,37.774722,-122.40676100000002,94.0,103144.0,2.0,2019,6,6
39205,94114.0,37.750983000000005,-122.438608,86.0,103116.0,3.0,2019,6,26
3861,94134.0,37.731788,-122.405381,83.0,103116.0,3.0,2019,9,3
2233,94108.0,37.795564,-122.40808999999999,81.0,103154.0,1.0,2019,7,8
19403,94133.0,37.805493,-122.41440700000001,96.0,103154.0,1.0,2019,7,3
7558,94118.0,37.782724,-122.46826000000001,92.0,103145.0,3.0,2019,10,1
7711,94118.0,37.782784,-122.467028,72.0,103144.0,2.0,2019,7,31
2263,94118.0,37.782933,-122.46408899999999,74.0,103132.0,3.0,2017,11,20
2808,94127.0,37.725404,-122.462776,70.0,103148.0,4.0,2019,7,10
27350,94110.0,37.761965000000004,-122.417948,75.0,103132.0,3.0,2019,6,27
16751,94103.0,37.768654,-122.415586,84.0,103154.0,1.0,2019,8,1
59178,94102.0,37.784394,-122.409047,89.0,103105.0,3.0,2019,8,22
1968,94121.0,37.775453999999996,-122.50214799999999,90.0,103154.0,1.0,2018,5,25
65860,94103.0,37.787096999999996,-122.404122,84.0,103124.0,1.0,2018,4,30
1954,94122.0,37.763388,-122.48189199999999,94.0,103154.0,1.0,2019,7,12
3862,94134.0,37.728458,-122.40399099999999,73.0,103105.0,3.0,2017,9,5
2863,94114.0,37.751573,-122.429189,85.0,103118.0,1.0,2019,8,5
2599,94134.0,37.727159,-122.403452,74.0,103103.0,3.0,2019,7,23
3869,94110.0,37.742998,-122.42163799999999,94.0,103149.0,1.0,2018,6,8
3614,94103.0,37.765028,-122.420402,87.0,103120.0,3.0,2018,10,11
64308,94103.0,37.767967999999996,-122.41338400000001,93.0,103102.0,1.0,2019,7,22
65382,94122.0,37.763983,-122.46708999999998,78.0,103105.0,3.0,2019,9,3
1710,94108.0,37.787936,-122.40671200000001,90.0,103119.0,4.0,2017,2,21
36570,94134.0,37.712165999999996,-122.402934,86.0,103124.0,1.0,2017,11,2
226,94111.0,37.799594,-122.400586,74.0,103113.0,1.0,2019,9,5
67176,94111.0,37.794588,-122.39964199999999,90.0,103124.0,1.0,2019,6,13
58,94111.0,37.794483,-122.396584,83.0,103154.0,1.0,2019,6,27
2223,94133.0,37.795835,-122.40782800000001,88.0,103139.0,3.0,2019,7,23
34858,94109.0,37.789518,-122.414409,86.0,103120.0,3.0,2019,7,1
60786,94109.0,37.786673,-122.420927,81.0,103125.0,3.0,2019,6,20
65238,94110.0,37.758204,-122.418976,83.0,103120.0,3.0,2019,6,6
1978,94121.0,37.775878000000006,-122.494382,75.0,103114.0,1.0,2019,8,5
68451,94103.0,37.784548,-122.40418999999999,74.0,103109.0,1.0,2018,2,26
66362,94117.0,37.769999,-122.44526699999999,94.0,103124.0,1.0,2019,7,24
37167,94013.0,37.781664,-122.40477800000001,92.0,103142.0,1.0,2019,9,9
1018,94110.0,37.758684,-122.418975,83.0,103119.0,4.0,2017,7,18
62674,94102.0,37.786387,-122.40860500000001,96.0,103128.0,3.0,2019,6,7
69419,94122.0,37.763359,-122.4806,86.0,103154.0,1.0,2019,7,26
32925,94110.0,37.752072999999996,-122.42093899999999,87.0,103114.0,1.0,2019,8,21
33173,94122.0,37.763524,-122.47751000000001,98.0,103161.0,1.0,2019,9,9
2945,94133.0,37.797868,-122.40719399999999,80.0,103119.0,4.0,2016,10,12
1615,94111.0,37.794184,-122.396524,94.0,103149.0,1.0,2019,8,22
36022,94124.0,37.743419,-122.383536,73.0,103102.0,1.0,2017,2,23
628,94115.0,37.786407000000004,-122.44005700000001,79.0,103145.0,3.0,2019,7,29
68403,94121.0,37.77554,-122.50214199999999,81.0,103133.0,1.0,2019,7,10
60561,94102.0,37.786795,-122.41326399999998,90.0,103154.0,1.0,2019,5,7
935,94124.0,37.733891,-122.39118300000001,87.0,103161.0,1.0,2019,7,8
3459,94103.0,37.775508,-122.409361,92.0,103161.0,1.0,2019,8,12
500,94108.0,37.790003000000006,-122.40868799999998,83.0,103133.0,1.0,2019,2,1
35805,94121.0,37.782008000000005,-122.48573200000001,83.0,103144.0,2.0,2019,6,19
12768,94124.0,37.743419,-122.383536,92.0,103150.0,4.0,2019,7,23
62779,94107.0,37.780739000000004,-122.39501499999999,90.0,103120.0,3.0,2019,8,27
1837,94104.0,37.791139,-122.40371599999999,89.0,103145.0,3.0,2019,6,24
66255,94103.0,37.781249,-122.406222,90.0,103124.0,1.0,2019,6,13
3151,94133.0,37.796808,-122.40796399999999,62.0,103154.0,1.0,2016,11,14
4718,94115.0,37.792455,-122.434474,83.0,103131.0,1.0,2019,9,30
39398,94110.0,37.746953000000005,-122.418954,83.0,103103.0,3.0,2019,6,13
2369,94110.0,37.750374,-122.420456,90.0,103147.0,4.0,2019,3,25
7748,94124.0,37.730164,-122.39911399999998,90.0,103119.0,4.0,2019,6,7
2836,94133.0,37.808240000000005,-122.41018899999999,94.0,103144.0,2.0,2019,7,22
1741,94102.0,37.786598,-122.41458300000001,92.0,103148.0,4.0,2019,6,6
2249,94104.0,37.789552,-122.401999,88.0,103116.0,3.0,2019,7,12
9232,94115.0,37.781974,-122.432474,90.0,103145.0,3.0,2016,11,28
66694,94102.0,37.782506,-122.418993,82.0,103103.0,3.0,2018,6,5
20367,94112.0,37.730569,-122.429418,77.0,103109.0,1.0,2019,1,3
1870,94104.0,37.791198,-122.403737,86.0,103152.0,1.0,2019,6,18
57755,94121.0,37.785711,-122.500155,92.0,103144.0,2.0,2019,6,7
4184,94134.0,37.714351,-122.424419,94.0,103131.0,1.0,2019,8,1
1350,94118.0,37.782833000000004,-122.46615,71.0,103102.0,1.0,2019,6,7
1970,94122.0,37.763467999999996,-122.480646,79.0,103142.0,1.0,2019,7,18
59577,94103.0,37.784848,-122.406892,81.0,103154.0,1.0,2019,9,30
59691,94108.0,37.790323,-122.407348,98.0,103149.0,1.0,2019,6,17
1741,94102.0,37.786598,-122.41458300000001,92.0,103142.0,1.0,2019,6,6
2717,94118.0,37.782823,-122.46635900000001,82.0,103138.0,3.0,2019,6,25
3595,94121.0,37.772323,-122.509946,96.0,103116.0,3.0,2019,6,24
2234,94108.0,37.795118,-122.40708300000001,79.0,103113.0,1.0,2019,8,26
65831,94118.0,37.778382,-122.462787,73.0,103120.0,3.0,2019,8,23
1350,94118.0,37.782833000000004,-122.46615,71.0,103105.0,3.0,2019,6,7
1542,94103.0,37.766293,-122.407671,86.0,103142.0,1.0,2019,10,1
3796,94102.0,37.786314000000004,-122.408697,87.0,103120.0,3.0,2019,7,10
12768,94124.0,37.743419,-122.383536,92.0,103142.0,1.0,2019,7,23
2716,94118.0,37.782888,-122.466101,94.0,103147.0,4.0,2019,9,30
7748,94124.0,37.730164,-122.39911399999998,90.0,103144.0,2.0,2019,6,7
60786,94109.0,37.786673,-122.420927,81.0,103119.0,4.0,2019,6,20
61602,94105.0,37.786474,-122.40178799999998,85.0,103119.0,4.0,2018,1,5
7216,94112.0,37.724489,-122.43502600000001,73.0,103102.0,1.0,2019,4,16
2996,94105.0,37.789394,-122.390073,72.0,103133.0,1.0,2019,7,11
67558,94103.0,37.774722,-122.40676100000002,94.0,103154.0,1.0,2019,6,6
1542,94103.0,37.766293,-122.407671,86.0,103127.0,3.0,2019,10,1
61438,94115.0,37.7773,-122.441709,85.0,103154.0,1.0,2019,4,25
589,94122.0,37.754106,-122.477841,81.0,103103.0,3.0,2019,7,23
4654,94118.0,37.780688,-122.47347099999999,88.0,103124.0,1.0,2019,8,30
22304,94105.0,37.790896999999994,-122.397318,96.0,103121.0,3.0,2019,6,13
60354,94102.0,37.783527,-122.40906100000001,89.0,103129.0,4.0,2019,6,6
65813,94118.0,37.782897999999996,-122.46601100000001,85.0,103119.0,4.0,2019,1,25
68403,94121.0,37.77554,-122.50214199999999,81.0,103119.0,4.0,2019,7,10
4797,94110.0,37.739053000000006,-122.416683,92.0,103125.0,3.0,2019,2,7
2945,94133.0,37.797868,-122.40719399999999,80.0,103133.0,1.0,2016,10,12
60561,94102.0,37.786795,-122.41326399999998,90.0,103139.0,3.0,2019,5,7
9232,94115.0,37.781974,-122.432474,80.0,103109.0,1.0,2018,5,25
9652,94105.0,37.789563,-122.394821,85.0,103144.0,2.0,2019,6,6
2352,94110.0,37.755013,-122.41866499999999,92.0,103161.0,1.0,2019,7,22
64195,94122.0,37.758941,-122.48591,88.0,103133.0,1.0,2019,9,12
994,94127.0,37.731513,-122.45133,96.0,103157.0,2.0,2017,10,10
2648,94110.0,37.761835999999995,-122.418296,83.0,103109.0,1.0,2019,7,25
68026,94108.0,37.789763,-122.41178700000002,92.0,103124.0,1.0,2019,2,1
3302,94115.0,37.785138,-122.440904,92.0,103131.0,1.0,2019,7,10
1710,94108.0,37.787936,-122.40671200000001,90.0,103124.0,1.0,2017,2,21
7216,94112.0,37.724489,-122.43502600000001,73.0,103120.0,3.0,2019,4,16
2690,94110.0,37.745515999999995,-122.420004,87.0,103145.0,3.0,2019,7,8
9232,94115.0,37.781974,-122.432474,80.0,103157.0,2.0,2018,5,25
9232,94115.0,37.781974,-122.432474,86.0,103149.0,1.0,2019,5,31
3561,94104.0,37.791464000000005,-122.40243500000001,67.0,103120.0,3.0,2017,1,23
1832,94108.0,37.790125,-122.403924,71.0,103144.0,2.0,2018,12,3
1832,94108.0,37.790125,-122.403924,71.0,103120.0,3.0,2018,12,3
950,94122.0,37.763513,-122.47764,98.0,103154.0,1.0,2019,9,9
60354,94102.0,37.783527,-122.40906100000001,89.0,103103.0,3.0,2019,6,6
7635,94124.0,37.732545,-122.37665700000001,92.0,103177.0,3.0,2019,7,9
2690,94110.0,37.745515999999995,-122.420004,87.0,103103.0,3.0,2019,7,8
1741,94102.0,37.786598,-122.41458300000001,92.0,103120.0,3.0,2019,6,6
68366,94103.0,37.766324,-122.417565,92.0,103124.0,1.0,2019,6,6
63893,94123.0,37.800028000000005,-122.43486399999999,86.0,103144.0,2.0,2019,7,9
236,94133.0,37.800543,-122.40878400000001,94.0,103138.0,3.0,2019,7,11
3122,94111.0,37.793358000000005,-122.39944299999999,81.0,103109.0,1.0,2017,1,9
2996,94105.0,37.789394,-122.390073,72.0,103120.0,3.0,2019,7,11
37407,94110.0,37.756771,-122.421019,78.0,103109.0,1.0,2019,6,13
435,94133.0,37.798914,-122.40888500000001,94.0,103154.0,1.0,2019,8,23
68121,94116.0,37.742933,-122.477599,80.0,103142.0,1.0,2019,8,22
4475,94103.0,37.766424,-122.42431100000002,91.0,103139.0,3.0,2019,8,26
68331,94123.0,37.800508,-122.438824,88.0,103144.0,2.0,2017,11,3
34839,94102.0,37.782672,-122.419026,79.0,103119.0,4.0,2017,1,9
3561,94104.0,37.791464000000005,-122.40243500000001,77.0,103149.0,1.0,2019,7,22
786,94111.0,37.800674,-122.40148400000001,90.0,103130.0,4.0,2019,9,6
12970,94110.0,37.750134,-122.41393500000001,96.0,103131.0,1.0,2019,9,25
2369,94110.0,37.750374,-122.420456,90.0,103157.0,2.0,2019,3,25
15738,94105.0,37.787343,-122.398902,80.0,103129.0,4.0,2019,6,13
2017,94115.0,37.788146999999995,-122.433637,84.0,103153.0,3.0,2019,1,4
1368,94111.0,37.797754,-122.400925,98.0,103156.0,2.0,2019,7,12
1352,94114.0,37.760954,-122.43493500000001,83.0,103116.0,3.0,2019,8,19
68160,94109.0,37.789072999999995,-122.42378400000001,78.0,103142.0,1.0,2019,6,24
37405,94118.0,37.781278,-122.461312,70.0,103131.0,1.0,2019,6,20
18538,94111.0,37.795225,-122.39376999999999,88.0,103150.0,4.0,2019,6,24
4860,94132.0,37.73017,-122.50253500000001,90.0,103148.0,4.0,2019,8,2
2808,94127.0,37.725404,-122.462776,70.0,103119.0,4.0,2019,7,10
66705,94118.0,37.781208,-122.462432,71.0,103109.0,1.0,2019,9,11
2017,94115.0,37.788146999999995,-122.433637,84.0,103139.0,3.0,2019,1,4
4959,94110.0,37.753972999999995,-122.418576,87.0,103133.0,1.0,2019,7,22
65238,94110.0,37.758204,-122.418976,83.0,103142.0,1.0,2019,6,6
37688,94107.0,37.781127000000005,-122.40010900000001,94.0,103156.0,2.0,2019,6,4
59577,94103.0,37.784848,-122.406892,81.0,103144.0,2.0,2019,9,30
37231,94108.0,37.794723,-122.406944,77.0,103138.0,3.0,2019,8,26
66685,94110.0,37.760974,-122.421456,85.0,103119.0,4.0,2019,4,1
39398,94110.0,37.746953000000005,-122.418954,83.0,103156.0,2.0,2019,6,13
65679,94134.0,37.72618,-122.40308200000001,82.0,103120.0,3.0,2018,5,17
13623,94105.0,37.786803000000006,-122.399681,75.0,103116.0,3.0,2018,6,22
984,94116.0,37.742086,-122.49873799999999,65.0,103105.0,3.0,2017,7,26
7527,94112.0,37.724121999999994,-122.429309,94.0,103149.0,1.0,2017,5,10
4860,94132.0,37.73017,-122.50253500000001,90.0,103133.0,1.0,2019,8,2
1337,94110.0,37.744726,-122.420395,84.0,103145.0,3.0,2019,7,29
64195,94122.0,37.758941,-122.48591,88.0,103144.0,2.0,2019,9,12
17689,94105.0,37.787147999999995,-122.40082199999999,74.0,103109.0,1.0,2017,9,5
935,94124.0,37.733891,-122.39118300000001,87.0,103145.0,3.0,2019,7,8
40217,94121.0,37.783758,-122.48288500000001,92.0,103161.0,1.0,2019,7,22
38073,94116.0,37.735568,-122.50293,92.0,103149.0,1.0,2018,9,24
3561,94104.0,37.791464000000005,-122.40243500000001,67.0,103102.0,1.0,2017,1,23
6800,94134.0,37.724053000000005,-122.402069,87.0,103157.0,2.0,2019,8,12
66990,94121.0,37.782103,-122.48208899999999,88.0,103132.0,3.0,2019,8,28
67176,94111.0,37.794588,-122.39964199999999,90.0,103119.0,4.0,2019,6,13
65602,94103.0,37.782227,-122.39776200000001,96.0,103120.0,3.0,2019,7,22
67564,94109.0,37.787690999999995,-122.41371699999999,82.0,103149.0,1.0,2019,8,26
65831,94118.0,37.778382,-122.462787,73.0,103132.0,3.0,2019,8,23
33916,94103.0,37.777374,-122.40710800000001,82.0,103119.0,4.0,2019,8,29
37688,94107.0,37.781127000000005,-122.40010900000001,94.0,103154.0,1.0,2019,6,4
66297,94110.0,37.742073,-122.422133,90.0,103157.0,2.0,2019,6,6
7055,94110.0,37.756384999999995,-122.41881599999999,82.0,103144.0,2.0,2019,7,30
19138,94127.0,37.725305999999996,-122.46226100000001,89.0,103133.0,1.0,2019,8,8
3456,94107.0,37.784557,-122.39793200000001,78.0,103109.0,1.0,2019,6,27
3221,94122.0,37.764108,-122.46551200000002,85.0,103102.0,1.0,2019,7,8
33467,94103.0,37.78678,-122.40253500000001,94.0,103142.0,1.0,2018,1,3
57698,94108.0,37.790054999999995,-122.40391499999998,87.0,103103.0,3.0,2019,8,29
36876,94114.0,37.760974,-122.43295900000001,86.0,103124.0,1.0,2019,9,23
2223,94133.0,37.795835,-122.40782800000001,88.0,103156.0,2.0,2019,7,23
1970,94122.0,37.763467999999996,-122.480646,79.0,103133.0,1.0,2019,7,18
2017,94115.0,37.788146999999995,-122.433637,84.0,103149.0,1.0,2019,1,4
2945,94133.0,37.797868,-122.40719399999999,80.0,103139.0,3.0,2016,10,12
1350,94118.0,37.782833000000004,-122.46615,71.0,103133.0,1.0,2019,6,7
3586,94118.0,37.782113,-122.44917099999999,83.0,103105.0,3.0,2019,8,5
